"Name";"Description";"Domain";"Generation_type";"Group";"Tags";"Tags_without_influence";"Influences";"Hybrid";"IsEssenceOnly";"Required_level";"Type";"Stat_ID";"Sign";"Min1";"Max1";"Min2";"Max2";"String";"Format_String";"Tier"
"ChanceToFreezeAddedDamageInfluence1_";"Redeemer's";"item";"prefix";"AilmentChanceAddedDamage";"ring_eyrie";"ring";"eyrie";"H41";"False";"68";"ChanceToFreezeAddedDamage";"global_minimum_added_cold_damage_vs_chilled_or_frozen_enemies";"positive";"9";"12";"27";"30";"Adds {0} to {1} Cold Damage against Chilled or Frozen Enemies";"Adds (9 - 12) to (27 - 30) Cold Damage against Chilled or Frozen Enemies";"2"
"ChanceToFreezeAddedDamageInfluence2";"Redeemer's";"item";"prefix";"AilmentChanceAddedDamage";"ring_eyrie";"ring";"eyrie";"H42";"False";"75";"ChanceToFreezeAddedDamage";"base_chance_to_freeze_%";"positive";"7";"10";"";"";"{0}% chance to Freeze";"(7 - 10)% chance to Freeze";"1"
"ChanceToFreezeAddedDamageInfluence2";"Redeemer's";"item";"prefix";"AilmentChanceAddedDamage";"ring_eyrie";"ring";"eyrie";"H42";"False";"75";"ChanceToFreezeAddedDamage";"global_minimum_added_cold_damage_vs_chilled_or_frozen_enemies";"positive";"13";"16";"33";"36";"Adds {0} to {1} Cold Damage against Chilled or Frozen Enemies";"Adds (13 - 16) to (33 - 36) Cold Damage against Chilled or Frozen Enemies";"1"
"ChanceToFreezeAddedDamageUber1";"The Shaper's";"item";"prefix";"AilmentChanceAddedDamage";"ring_shaper";"ring";"shaper";"H43";"False";"68";"ChanceToFreezeAddedDamage";"base_chance_to_freeze_%";"positive";"4";"6";"";"";"{0}% chance to Freeze";"(4 - 6)% chance to Freeze";"2"
"ChanceToFreezeAddedDamageUber1";"The Shaper's";"item";"prefix";"AilmentChanceAddedDamage";"ring_shaper";"ring";"shaper";"H43";"False";"68";"ChanceToFreezeAddedDamage";"global_minimum_added_cold_damage_vs_chilled_or_frozen_enemies";"positive";"9";"12";"27";"30";"Adds {0} to {1} Cold Damage against Chilled or Frozen Enemies";"Adds (9 - 12) to (27 - 30) Cold Damage against Chilled or Frozen Enemies";"2"
"ChanceToFreezeAddedDamageUber2";"The Shaper's";"item";"prefix";"AilmentChanceAddedDamage";"ring_shaper";"ring";"shaper";"H44";"False";"75";"ChanceToFreezeAddedDamage";"base_chance_to_freeze_%";"positive";"7";"10";"";"";"{0}% chance to Freeze";"(7 - 10)% chance to Freeze";"1"
"ChanceToFreezeAddedDamageUber2";"The Shaper's";"item";"prefix";"AilmentChanceAddedDamage";"ring_shaper";"ring";"shaper";"H44";"False";"75";"ChanceToFreezeAddedDamage";"global_minimum_added_cold_damage_vs_chilled_or_frozen_enemies";"positive";"13";"16";"33";"36";"Adds {0} to {1} Cold Damage against Chilled or Frozen Enemies";"Adds (13 - 16) to (33 - 36) Cold Damage against Chilled or Frozen Enemies";"1"
"ChanceToFreezeShockIgniteProliferationUber1";"of Shaping";"item";"suffix";"ChanceToFreezeShockIgnite";"sceptre_shaper";"sceptre";"shaper";"H45";"False";"68";"ChanceToFreezeShockIgniteProliferation";"chance_to_freeze_shock_ignite_%";"positive";"5";"7";"";"";"{0}% chance to Freeze, Shock and Ignite";"(5 - 7)% chance to Freeze, Shock and Ignite";"2"
"ChanceToFreezeShockIgniteProliferationUber1";"of Shaping";"item";"suffix";"ChanceToFreezeShockIgnite";"sceptre_shaper";"sceptre";"shaper";"H45";"False";"68";"ChanceToFreezeShockIgniteProliferation";"local_display_socketed_gems_get_elemental_proliferation_level";"positive";"18";"18";"";"";"Socketed Gems are Supported by Level {0} Elemental Proliferation";"Socketed Gems are Supported by Level 18 Elemental Proliferation";"2"
"ChanceToFreezeShockIgniteProliferationUber2";"of Shaping";"item";"suffix";"ChanceToFreezeShockIgnite";"sceptre_shaper";"sceptre";"shaper";"H46";"False";"75";"ChanceToFreezeShockIgniteProliferation";"chance_to_freeze_shock_ignite_%";"positive";"8";"10";"";"";"{0}% chance to Freeze, Shock and Ignite";"(8 - 10)% chance to Freeze, Shock and Ignite";"1"
"ChanceToFreezeShockIgniteProliferationUber2";"of Shaping";"item";"suffix";"ChanceToFreezeShockIgnite";"sceptre_shaper";"sceptre";"shaper";"H46";"False";"75";"ChanceToFreezeShockIgniteProliferation";"local_display_socketed_gems_get_elemental_proliferation_level";"positive";"20";"20";"";"";"Socketed Gems are Supported by Level {0} Elemental Proliferation";"Socketed Gems are Supported by Level 20 Elemental Proliferation";"1"
"ChanceToFreezeShockIgniteUnboundAilmentsUber1";"of the Elder";"item";"suffix";"ChanceToFreezeShockIgnite";"sceptre_elder";"sceptre";"elder";"H47";"False";"68";"ChanceToFreezeShockIgniteUnboundAilments";"chance_to_freeze_shock_ignite_%";"positive";"5";"7";"";"";"{0}% chance to Freeze, Shock and Ignite";"(5 - 7)% chance to Freeze, Shock and Ignite";"2"
"ChanceToFreezeShockIgniteUnboundAilmentsUber1";"of the Elder";"item";"suffix";"ChanceToFreezeShockIgnite";"sceptre_elder";"sceptre";"elder";"H47";"False";"68";"ChanceToFreezeShockIgniteUnboundAilments";"local_display_socketed_gems_supported_by_level_x_unbound_ailments";"positive";"18";"18";"";"";"Socketed Gems are Supported by Level {0} Unbound Ailments";"Socketed Gems are Supported by Level 18 Unbound Ailments";"2"
"ChanceToFreezeShockIgniteUnboundAilmentsUber2";"of the Elder";"item";"suffix";"ChanceToFreezeShockIgnite";"sceptre_elder";"sceptre";"elder";"H48";"False";"75";"ChanceToFreezeShockIgniteUnboundAilments";"chance_to_freeze_shock_ignite_%";"positive";"8";"10";"";"";"{0}% chance to Freeze, Shock and Ignite";"(8 - 10)% chance to Freeze, Shock and Ignite";"1"
"ChanceToFreezeShockIgniteUnboundAilmentsUber2";"of the Elder";"item";"suffix";"ChanceToFreezeShockIgnite";"sceptre_elder";"sceptre";"elder";"H48";"False";"75";"ChanceToFreezeShockIgniteUnboundAilments";"local_display_socketed_gems_supported_by_level_x_unbound_ailments";"positive";"20";"20";"";"";"Socketed Gems are Supported by Level {0} Unbound Ailments";"Socketed Gems are Supported by Level 20 Unbound Ailments";"1"
"ChanceToIgniteAddedDamageInfluence1";"Warlord's";"item";"prefix";"AilmentChanceAddedDamage";"ring_adjudicator";"ring";"adjudicator";"H49";"False";"68";"ChanceToIgniteAddedDamage";"base_chance_to_ignite_%";"positive";"4";"6";"";"";"{0}% chance to Ignite";"(4 - 6)% chance to Ignite";"2"
"ChanceToIgniteAddedDamageInfluence1";"Warlord's";"item";"prefix";"AilmentChanceAddedDamage";"ring_adjudicator";"ring";"adjudicator";"H49";"False";"68";"ChanceToIgniteAddedDamage";"global_minimum_added_fire_damage_vs_ignited_enemies";"positive";"9";"12";"27";"30";"Adds {0} to {1} Fire Damage against Ignited Enemies";"Adds (9 - 12) to (27 - 30) Fire Damage against Ignited Enemies";"2"
"ChanceToIgniteAddedDamageInfluence2";"Warlord's";"item";"prefix";"AilmentChanceAddedDamage";"ring_adjudicator";"ring";"adjudicator";"H50";"False";"75";"ChanceToIgniteAddedDamage";"base_chance_to_ignite_%";"positive";"7";"10";"";"";"{0}% chance to Ignite";"(7 - 10)% chance to Ignite";"1"
"ChanceToIgniteAddedDamageInfluence2";"Warlord's";"item";"prefix";"AilmentChanceAddedDamage";"ring_adjudicator";"ring";"adjudicator";"H50";"False";"75";"ChanceToIgniteAddedDamage";"global_minimum_added_fire_damage_vs_ignited_enemies";"positive";"13";"16";"33";"36";"Adds {0} to {1} Fire Damage against Ignited Enemies";"Adds (13 - 16) to (33 - 36) Fire Damage against Ignited Enemies";"1"
"ChanceToIgniteAddedDamageUber1";"Eldritch";"item";"prefix";"AilmentChanceAddedDamage";"ring_elder";"ring";"elder";"H51";"False";"68";"ChanceToIgniteAddedDamage";"base_chance_to_ignite_%";"positive";"4";"6";"";"";"{0}% chance to Ignite";"(4 - 6)% chance to Ignite";"2"
"ChanceToIgniteAddedDamageUber1";"Eldritch";"item";"prefix";"AilmentChanceAddedDamage";"ring_elder";"ring";"elder";"H51";"False";"68";"ChanceToIgniteAddedDamage";"global_minimum_added_fire_damage_vs_ignited_enemies";"positive";"9";"12";"27";"30";"Adds {0} to {1} Fire Damage against Ignited Enemies";"Adds (9 - 12) to (27 - 30) Fire Damage against Ignited Enemies";"2"
"ChanceToIgniteAddedDamageUber2__";"Eldritch";"item";"prefix";"AilmentChanceAddedDamage";"ring_elder";"ring";"elder";"H52";"False";"75";"ChanceToIgniteAddedDamage";"base_chance_to_ignite_%";"positive";"7";"10";"";"";"{0}% chance to Ignite";"(7 - 10)% chance to Ignite";"1"
"ChanceToIgniteAddedDamageUber2__";"Eldritch";"item";"prefix";"AilmentChanceAddedDamage";"ring_elder";"ring";"elder";"H52";"False";"75";"ChanceToIgniteAddedDamage";"global_minimum_added_fire_damage_vs_ignited_enemies";"positive";"13";"16";"33";"36";"Adds {0} to {1} Fire Damage against Ignited Enemies";"Adds (13 - 16) to (33 - 36) Fire Damage against Ignited Enemies";"1"
"ChanceToMaimUber1";"of Shaping";"item";"suffix";"LocalChanceToMaim";"sword_shaper,axe_shaper,mace_shaper,claw_shaper,dagger_shaper,rune_dagger_shaper,has_attack_mod,grants_2h_support";"sword,axe,mace,claw,dagger,rune_dagger";"shaper";"H53";"False";"68";"ChanceToMaimSupported";"local_maim_on_hit_%";"positive";"15";"15";"";"";"{0}% chance to Maim on Hit";"15% chance to Maim on Hit";"2"
"ChanceToMaimUber1";"of Shaping";"item";"suffix";"LocalChanceToMaim";"sword_shaper,axe_shaper,mace_shaper,claw_shaper,dagger_shaper,rune_dagger_shaper,has_attack_mod,grants_2h_support";"sword,axe,mace,claw,dagger,rune_dagger";"shaper";"H53";"False";"68";"ChanceToMaimSupported";"local_display_socketed_gems_supported_by_level_x_maim";"positive";"18";"18";"";"";"Socketed Gems are Supported by Level {0} Maim";"Socketed Gems are Supported by Level 18 Maim";"2"
"ChanceToMaimUber2";"of Shaping";"item";"suffix";"LocalChanceToMaim";"sword_shaper,axe_shaper,mace_shaper,claw_shaper,dagger_shaper,rune_dagger_shaper,has_attack_mod,grants_2h_support";"sword,axe,mace,claw,dagger,rune_dagger";"shaper";"H54";"False";"75";"ChanceToMaimSupported";"local_maim_on_hit_%";"positive";"20";"20";"";"";"{0}% chance to Maim on Hit";"20% chance to Maim on Hit";"1"
"ChanceToMaimUber2";"of Shaping";"item";"suffix";"LocalChanceToMaim";"sword_shaper,axe_shaper,mace_shaper,claw_shaper,dagger_shaper,rune_dagger_shaper,has_attack_mod,grants_2h_support";"sword,axe,mace,claw,dagger,rune_dagger";"shaper";"H54";"False";"75";"ChanceToMaimSupported";"local_display_socketed_gems_supported_by_level_x_maim";"positive";"20";"20";"";"";"Socketed Gems are Supported by Level {0} Maim";"Socketed Gems are Supported by Level 20 Maim";"1"
"ChanceToPoisonUber1";"of the Elder";"item";"suffix";"LocalChanceToPoisonOnHit";"sword_elder,axe_elder,mace_elder,claw_elder,has_attack_mod";"sword,axe,mace,claw";"elder";"H55";"False";"68";"ChanceToPoisonSupported";"local_poison_on_hit_%";"positive";"15";"15";"";"";"{0}% chance to Poison on Hit";"15% chance to Poison on Hit";"2"
"ChanceToPoisonUber1";"of the Elder";"item";"suffix";"LocalChanceToPoisonOnHit";"sword_elder,axe_elder,mace_elder,claw_elder,has_attack_mod";"sword,axe,mace,claw";"elder";"H55";"False";"68";"ChanceToPoisonSupported";"local_display_socketed_gems_supported_by_level_x_poison";"positive";"18";"18";"";"";"Socketed Gems are Supported by Level {0} Poison";"Socketed Gems are Supported by Level 18 Poison";"2"
"ChanceToPoisonUber2";"of the Elder";"item";"suffix";"LocalChanceToPoisonOnHit";"sword_elder,axe_elder,mace_elder,claw_elder,has_attack_mod";"sword,axe,mace,claw";"elder";"H56";"False";"75";"ChanceToPoisonSupported";"local_poison_on_hit_%";"positive";"20";"20";"";"";"{0}% chance to Poison on Hit";"20% chance to Poison on Hit";"1"
"ChanceToPoisonUber2";"of the Elder";"item";"suffix";"LocalChanceToPoisonOnHit";"sword_elder,axe_elder,mace_elder,claw_elder,has_attack_mod";"sword,axe,mace,claw";"elder";"H56";"False";"75";"ChanceToPoisonSupported";"local_display_socketed_gems_supported_by_level_x_poison";"positive";"20";"20";"";"";"Socketed Gems are Supported by Level {0} Poison";"Socketed Gems are Supported by Level 20 Poison";"1"
"ChanceToShockAddedDamageInfluence1";"Crusader's";"item";"prefix";"AilmentChanceAddedDamage";"ring_crusader";"ring";"crusader";"H57";"False";"68";"ChanceToShockAddedDamage";"base_chance_to_shock_%";"positive";"4";"6";"";"";"{0}% chance to Shock";"(4 - 6)% chance to Shock";"2"
"ChanceToShockAddedDamageInfluence1";"Crusader's";"item";"prefix";"AilmentChanceAddedDamage";"ring_crusader";"ring";"crusader";"H57";"False";"68";"ChanceToShockAddedDamage";"global_minimum_added_lightning_damage_vs_shocked_enemies";"positive";"3";"7";"34";"38";"Adds {0} to {1} Lightning Damage against Shocked Enemies";"Adds (3 - 7) to (34 - 38) Lightning Damage against Shocked Enemies";"2"
"ChanceToShockAddedDamageInfluence2";"Crusader's";"item";"prefix";"AilmentChanceAddedDamage";"ring_crusader";"ring";"crusader";"H58";"False";"75";"ChanceToShockAddedDamage";"base_chance_to_shock_%";"positive";"7";"10";"";"";"{0}% chance to Shock";"(7 - 10)% chance to Shock";"1"
"ChanceToShockAddedDamageInfluence2";"Crusader's";"item";"prefix";"AilmentChanceAddedDamage";"ring_crusader";"ring";"crusader";"H58";"False";"75";"ChanceToShockAddedDamage";"global_minimum_added_lightning_damage_vs_shocked_enemies";"positive";"6";"10";"41";"45";"Adds {0} to {1} Lightning Damage against Shocked Enemies";"Adds (6 - 10) to (41 - 45) Lightning Damage against Shocked Enemies";"1"
"ChanceToShockAddedDamageUber1";"The Shaper's";"item";"prefix";"AilmentChanceAddedDamage";"ring_shaper";"ring";"shaper";"H59";"False";"68";"ChanceToShockAddedDamage";"base_chance_to_shock_%";"positive";"4";"6";"";"";"{0}% chance to Shock";"(4 - 6)% chance to Shock";"2"
"ChanceToShockAddedDamageUber1";"The Shaper's";"item";"prefix";"AilmentChanceAddedDamage";"ring_shaper";"ring";"shaper";"H59";"False";"68";"ChanceToShockAddedDamage";"global_minimum_added_lightning_damage_vs_shocked_enemies";"positive";"3";"7";"34";"38";"Adds {0} to {1} Lightning Damage against Shocked Enemies";"Adds (3 - 7) to (34 - 38) Lightning Damage against Shocked Enemies";"2"
"ChanceToShockAddedDamageUber2";"The Shaper's";"item";"prefix";"AilmentChanceAddedDamage";"ring_shaper";"ring";"shaper";"H60";"False";"75";"ChanceToShockAddedDamage";"base_chance_to_shock_%";"positive";"7";"10";"";"";"{0}% chance to Shock";"(7 - 10)% chance to Shock";"1"
"ChanceToShockAddedDamageUber2";"The Shaper's";"item";"prefix";"AilmentChanceAddedDamage";"ring_shaper";"ring";"shaper";"H60";"False";"75";"ChanceToShockAddedDamage";"global_minimum_added_lightning_damage_vs_shocked_enemies";"positive";"6";"10";"41";"45";"Adds {0} to {1} Lightning Damage against Shocked Enemies";"Adds (6 - 10) to (41 - 45) Lightning Damage against Shocked Enemies";"1"
"ColdDamagePrefixOnWeaponColdPenetrationUber1";"The Shaper's";"item";"prefix";"WeaponCasterDamagePrefix";"rune_dagger_shaper,wand_shaper";"rune_dagger,wand";"shaper";"H61";"False";"68";"ColdDamagePrefixColdPenetration";"cold_damage_+%";"positive";"45";"52";"";"";"{0}% increased Cold Damage";"(45 - 52)% increased Cold Damage";"3"
"ColdDamagePrefixOnWeaponColdPenetrationUber1";"The Shaper's";"item";"prefix";"WeaponCasterDamagePrefix";"rune_dagger_shaper,wand_shaper";"rune_dagger,wand";"shaper";"H61";"False";"68";"ColdDamagePrefixColdPenetration";"local_display_socketed_gems_supported_by_x_cold_penetration";"positive";"16";"16";"";"";"Socketed Gems are Supported by Level {0} Cold Penetration";"Socketed Gems are Supported by Level 16 Cold Penetration";"3"
"ColdDamagePrefixOnWeaponColdPenetrationUber2";"The Shaper's";"item";"prefix";"WeaponCasterDamagePrefix";"rune_dagger_shaper,wand_shaper";"rune_dagger,wand";"shaper";"H62";"False";"75";"ColdDamagePrefixColdPenetration";"cold_damage_+%";"positive";"53";"56";"";"";"{0}% increased Cold Damage";"(53 - 56)% increased Cold Damage";"2"
"ColdDamagePrefixOnWeaponColdPenetrationUber2";"The Shaper's";"item";"prefix";"WeaponCasterDamagePrefix";"rune_dagger_shaper,wand_shaper";"rune_dagger,wand";"shaper";"H62";"False";"75";"ColdDamagePrefixColdPenetration";"local_display_socketed_gems_supported_by_x_cold_penetration";"positive";"18";"18";"";"";"Socketed Gems are Supported by Level {0} Cold Penetration";"Socketed Gems are Supported by Level 18 Cold Penetration";"2"
"ColdDamagePrefixOnWeaponColdPenetrationUber3";"The Shaper's";"item";"prefix";"WeaponCasterDamagePrefix";"rune_dagger_shaper,wand_shaper";"rune_dagger,wand";"shaper";"H63";"False";"80";"ColdDamagePrefixColdPenetration";"cold_damage_+%";"positive";"57";"60";"";"";"{0}% increased Cold Damage";"(57 - 60)% increased Cold Damage";"1"
"ColdDamagePrefixOnWeaponColdPenetrationUber3";"The Shaper's";"item";"prefix";"WeaponCasterDamagePrefix";"rune_dagger_shaper,wand_shaper";"rune_dagger,wand";"shaper";"H63";"False";"80";"ColdDamagePrefixColdPenetration";"local_display_socketed_gems_supported_by_x_cold_penetration";"positive";"20";"20";"";"";"Socketed Gems are Supported by Level {0} Cold Penetration";"Socketed Gems are Supported by Level 20 Cold Penetration";"1"
"ColdResistEnhancedLevel50ModPhys_";"of Puhuarte";"item";"suffix";"ColdResistance";"has_damage_taken_as_mod";"";"";"H64";"False";"50";"ColdResistancePhysTakenAsCold";"base_cold_damage_resistance_%";"positive";"46";"48";"";"";"{0} to Cold Resistance";"+(46 - 48)% to Cold Resistance";"1"
"ColdResistEnhancedLevel50ModPhys_";"of Puhuarte";"item";"suffix";"ColdResistance";"has_damage_taken_as_mod";"";"";"H64";"False";"50";"ColdResistancePhysTakenAsCold";"physical_damage_taken_%_as_cold";"positive";"3";"5";"";"";"{0}% of Physical Damage from Hits taken as Cold Damage";"(3 - 5)% of Physical Damage from Hits taken as Cold Damage";"1"
"ColdResistEnhancedModPhys";"of Puhuarte";"item";"suffix";"ColdResistance";"has_damage_taken_as_mod";"";"";"H65";"False";"1";"ColdResistancePhysTakenAsCold";"base_cold_damage_resistance_%";"positive";"46";"48";"";"";"{0} to Cold Resistance";"+(46 - 48)% to Cold Resistance";"1"
"ColdResistEnhancedModPhys";"of Puhuarte";"item";"suffix";"ColdResistance";"has_damage_taken_as_mod";"";"";"H65";"False";"1";"ColdResistancePhysTakenAsCold";"physical_damage_taken_%_as_cold";"positive";"9";"10";"";"";"{0}% of Physical Damage from Hits taken as Cold Damage";"(9 - 10)% of Physical Damage from Hits taken as Cold Damage";"1"
"CriticalMultiplierSupportedTwoHandedUber1";"of Shaping";"item";"suffix";"CriticalStrikeMultiplier";"bow_shaper";"bow";"shaper";"H66";"False";"68";"CriticalMultiplierSupportedTwoHanded";"base_critical_strike_multiplier_+";"positive";"22";"25";"";"";"{0} to Global Critical Strike Multiplier";"+(22 - 25)% to Global Critical Strike Multiplier";"2"
"CriticalMultiplierSupportedTwoHandedUber1";"of Shaping";"item";"suffix";"CriticalStrikeMultiplier";"bow_shaper";"bow";"shaper";"H66";"False";"68";"CriticalMultiplierSupportedTwoHanded";"add_power_charge_on_critical_strike_%";"positive";"5";"8";"";"";"{0}% chance to gain a Power Charge on Critical Strike";"(5 - 8)% chance to gain a Power Charge on Critical Strike";"2"
"CriticalMultiplierSupportedTwoHandedUber2";"of Shaping";"item";"suffix";"CriticalStrikeMultiplier";"bow_shaper";"bow";"shaper";"H67";"False";"75";"CriticalMultiplierSupportedTwoHanded";"base_critical_strike_multiplier_+";"positive";"26";"29";"";"";"{0} to Global Critical Strike Multiplier";"+(26 - 29)% to Global Critical Strike Multiplier";"1"
