"item_class";"name";"tags";"armour";"movement speed";"energy shield";"evasion rating";"chance to block";"attacks per second";"critical strike chance";"physical damage min";"physical damage";"weapon range";"dexterity";"intelligence";"strength";"level";"item_class_req";"item_tags_combination"
"two hand mace";"Great Mallet";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"37";"76";"13";"0";"0";"131";"40";"str";"25"
"two hand mace";"Imperial Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.833";"5";"74";"111";"13";"0";"0";"212";"65";"str";"25"
"two hand mace";"Jagged Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"23";"42";"13";"0";"0";"77";"22";"str";"25"
"two hand mace";"Karui Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.909";"5";"79";"118";"13";"0";"0";"182";"57";"str";"25"
"two hand mace";"Mallet";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"14";"29";"13";"0";"0";"47";"12";"str";"25"
"two hand mace";"Meatgrinder";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"63";"117";"13";"0";"0";"212";"63";"str";"25"
"two hand mace";"Morning Star";"not_for_sale,maraketh,mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"39";"58";"13";"0";"0";"118";"34";"str";"54"
"two hand mace";"Piledriver";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"67";"100";"13";"0";"0";"212";"61";"str";"25"
"two hand mace";"Plated Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.833";"5";"62";"92";"13";"0";"0";"164";"51";"str";"25"
"two hand mace";"Sledgehammer";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"21";"32";"13";"0";"0";"62";"17";"str";"25"
"two hand mace";"Solar Maul";"not_for_sale,maraketh,mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"64";"97";"13";"0";"0";"187";"56";"str";"54"
"two hand mace";"Spiny Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"47";"88";"13";"0";"0";"155";"48";"str";"25"
"two hand mace";"Steelhead";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"47";"70";"13";"0";"0";"143";"44";"str";"25"
"two hand mace";"Terror Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"75";"102";"13";"0";"0";"212";"67";"str";"25"
"two hand mace";"Totemic Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.909";"5";"49";"73";"13";"0";"0";"119";"36";"str";"25"
"two hand mace";"Tribal Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"14";"21";"13";"0";"0";"35";"8";"str";"25"
"two hand sword";"Bastard Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.69";"5";"15";"25";"13";"30";"0";"21";"12";"dexstr";"90"
"two hand sword";"Butcher Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"29";"68";"13";"58";"0";"69";"36";"dexstr";"90"
"two hand sword";"Corroded Blade";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.69";"5";"7";"13";"13";"11";"0";"11";"3";"dexstr";"90"
"two hand sword";"Curved Blade";"not_for_sale,maraketh,sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.741";"6";"35";"58";"13";"73";"0";"62";"35";"dexstr";"57"
"two hand sword";"Engraved Greatsword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"42";"87";"13";"76";"0";"91";"48";"dexstr";"90"
"two hand sword";"Etched Greatsword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.714";"5";"20";"41";"13";"38";"0";"45";"22";"dexstr";"90"
"two hand sword";"Exquisite Blade";"not_for_sale,maraketh,sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.741";"6";"56";"94";"13";"131";"0";"119";"70";"dexstr";"57"
"two hand sword";"Ezomyte Blade";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.741";"5";"55";"102";"13";"113";"0";"113";"61";"dexstr";"90"
"two hand sword";"Footman Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.69";"5";"34";"56";"13";"83";"0";"57";"40";"dexstr";"90"
"two hand sword";"Headman's Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"47";"109";"13";"89";"0";"106";"57";"dexstr";"90"
"two hand sword";"Highland Blade";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.741";"5";"39";"72";"13";"77";"0";"77";"44";"dexstr";"90"
"two hand sword";"Infernal Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.741";"5";"52";"108";"13";"113";"0";"113";"67";"dexstr";"90"
"two hand sword";"Lion Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.714";"5";"57";"94";"13";"122";"0";"104";"65";"dexstr";"90"
"two hand sword";"Lithe Blade";"not_for_sale,maraketh,sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.741";"6";"54";"89";"13";"113";"0";"96";"56";"dexstr";"57"
"two hand sword";"Longsword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.714";"5";"10";"23";"13";"17";"0";"20";"8";"dexstr";"90"
"two hand sword";"Ornate Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.714";"5";"26";"43";"13";"54";"0";"45";"27";"dexstr";"90"
"two hand sword";"Reaver Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.69";"5";"52";"86";"13";"119";"0";"82";"59";"dexstr";"90"
"two hand sword";"Spectral Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.741";"5";"27";"56";"13";"57";"0";"57";"32";"dexstr";"90"
"two hand sword";"Tiger Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.714";"5";"46";"76";"13";"96";"0";"80";"51";"dexstr";"90"
"two hand sword";"Two-Handed Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.714";"5";"18";"33";"13";"33";"0";"33";"17";"dexstr";"90"
"two hand sword";"Vaal Greatsword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"55";"113";"13";"104";"0";"122";"63";"dexstr";"90"
"two hand sword";"Wraith Sword";"sword,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.741";"5";"45";"93";"13";"93";"0";"93";"54";"dexstr";"90"
"wand";"Carved Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.667";"7";"9";"17";"120";"0";"47";"0";"12";"int";"94"
"wand";"Convoking Wand";"not_for_sale,atlas_base_type,wandatlas1,wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.714";"7";"30";"56";"120";"0";"242";"0";"72";"int";"42"
"wand";"Crystal Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.769";"7";"28";"52";"120";"0";"146";"0";"45";"int";"94"
"wand";"Demon's Horn";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.833";"7";"38";"70";"120";"0";"179";"0";"56";"int";"94"
"wand";"Driftwood Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.714";"7";"5";"9";"120";"0";"14";"0";"1";"int";"94"
"wand";"Engraved Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.667";"7";"21";"38";"120";"0";"131";"0";"40";"int";"94"
"wand";"Faun's Horn";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.833";"7";"26";"48";"120";"0";"116";"0";"35";"int";"94"
"wand";"Goat's Horn";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.833";"7";"9";"16";"120";"0";"29";"0";"6";"int";"94"
"wand";"Heathen Wand";"not_for_sale,maraketh,wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.741";"7";"31";"57";"120";"0";"184";"0";"55";"int";"58"
"wand";"Imbued Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.667";"7";"28";"53";"120";"0";"188";"0";"59";"int";"94"
"wand";"Omen Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.833";"8";"33";"61";"120";"0";"200";"0";"53";"int";"94"
"wand";"Opal Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.769";"7";"35";"65";"120";"0";"212";"0";"62";"int";"94"
"wand";"Pagan Wand";"not_for_sale,maraketh,wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.741";"7";"22";"40";"120";"0";"118";"0";"34";"int";"58"
"wand";"Profane Wand";"not_for_sale,maraketh,wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.741";"7";"33";"61";"120";"0";"237";"0";"70";"int";"58"
"wand";"Prophecy Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.833";"8";"35";"64";"120";"0";"245";"0";"68";"int";"94"
"wand";"Quartz Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.769";"7";"14";"27";"120";"0";"65";"0";"18";"int";"94"
"wand";"Sage Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.833";"8";"23";"42";"120";"0";"119";"0";"30";"int";"94"
"wand";"Serpent Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.769";"7";"21";"64";"120";"0";"158";"0";"49";"int";"94"
"wand";"Spiraled Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.769";"7";"12";"37";"120";"0";"83";"0";"24";"int";"94"
"wand";"Tornado Wand";"wand,ranged,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.769";"7";"25";"75";"120";"0";"212";"0";"65";"int";"94"
"warstaff";"Coiled Staff";"warstaff,staff,attack_staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"6.2";"24";"49";"13";"0";"43";"43";"23";"intstr";"95"
"warstaff";"Ezomyte Staff";"warstaff,staff,attack_staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"7";"46";"137";"13";"0";"113";"113";"60";"intstr";"95"
"warstaff";"Foul Staff";"warstaff,staff,attack_staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"6.1";"56";"104";"13";"0";"94";"94";"55";"intstr";"95"
"warstaff";"Iron Staff";"warstaff,staff,attack_staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"6.4";"12";"36";"13";"0";"27";"27";"13";"intstr";"95"
"warstaff";"Judgement Staff";"warstaff,staff,attack_staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"6.3";"63";"117";"13";"0";"113";"113";"68";"intstr";"95"
"warstaff";"Maelstr?m Staff";"warstaff,staff,attack_staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"6.5";"61";"126";"13";"0";"113";"113";"64";"intstr";"95"
"warstaff";"Military Staff";"warstaff,staff,attack_staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"6.6";"33";"98";"13";"0";"72";"72";"41";"intstr";"95"
"warstaff";"Serpentine Staff";"warstaff,staff,attack_staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"6.3";"48";"100";"13";"0";"85";"85";"49";"intstr";"95"
"warstaff";"Vile Staff";"warstaff,staff,attack_staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"6.1";"35";"65";"13";"0";"59";"59";"33";"intstr";"95"
